       280	8.91981e-08	
       281	1.76674e-07	
       282	3.22189e-07	
       283	4.15864e-07	
       284	4.04572e-07	
       285	2.76985e-07	
       286	3.76304e-07	
       287	5.71309e-07	
       288	5.5584e-07	
       289	7.24271e-07	
       290	1.06318e-06	
       291	1.23598e-06	
       292	1.20551e-06	
       293	1.20785e-06	
       294	1.25812e-06	
       295	1.31989e-06	
       296	1.44533e-06	
       297	1.36567e-06	
       298	1.46443e-06	
       299	1.42872e-06	
       300	1.44564e-06	
       301	3.06849e-06	
       302	6.72258e-06	
       303	1.81144e-05	
       304	4.08563e-05	
       305	8.73531e-05	
       306	0.000111647	
       307	0.000161937	
       308	0.000238625	
       309	0.000297641	
       310	0.000398229	
       311	0.00065602	
       312	0.000795712	
       313	0.000979162	
       314	0.00124347	
       315	0.00146723	
       316	0.00150382	
       317	0.00200497	
       318	0.00224023	
       319	0.00241144	
       320	0.00296149	
       321	0.00320927	
       322	0.00331579	
       323	  0.003367	
       324	 0.0040402	
       325	0.00503146	
       326	0.00625959	
       327	0.00678572	
       328	0.00690228	
       329	0.00771338	
       330	0.00885343	
       331	0.00849785	
       332	0.00872853	
       333	0.00882501	
       334	0.00916945	
       335	0.00990433	
       336	0.00920463	
       337	0.00886404	
       338	 0.0100903	
       339	  0.010979	
       340	 0.0120678	
       341	 0.0118585	
       342	 0.0122963	
       343	 0.0130062	
       344	 0.0114516	
       345	 0.0121474	
       346	 0.0131502	
       347	 0.0135566	
       348	 0.0135136	
       349	 0.0136195	
       350	 0.0153613	
       351	 0.0163954	
       352	  0.015639	
       353	 0.0162605	
       354	 0.0187946	
       355	 0.0193981	
       356	 0.0180789	
       357	  0.015676	
       358	 0.0144924	
       359	 0.0163023	
       360	 0.0203125	
       361	 0.0187444	
       362	 0.0193944	
       363	 0.0215573	
       364	 0.0220488	
       365	 0.0236606	
       366	 0.0273795	
       367	 0.0277547	
       368	 0.0264408	
       369	 0.0275831	
       370	  0.029397	
       371	 0.0282866	
       372	 0.0278466	
       373	 0.0253914	
       374	 0.0234856	
       375	 0.0255342	
       376	  0.028897	
       377	 0.0316699	
       378	 0.0372292	
       379	 0.0339617	
       380	 0.0323819	
       381	 0.0345023	
       382	 0.0278609	
       383	 0.0221135	
       384	 0.0249725	
       385	 0.0317479	
       386	 0.0312316	
       387	 0.0324283	
       388	 0.0322066	
       389	  0.035312	
       390	 0.0408321	
       391	  0.044061	
       392	 0.0412612	
       393	 0.0268168	
       394	 0.0278714	
       395	 0.0433463	
       396	 0.0404135	
       397	  0.028432	
       398	 0.0472543	
       399	 0.0606429	
       400	 0.0646672	
       401	 0.0678173	
       402	  0.070495	
       403	 0.0697888	
       404	 0.0708084	
       405	 0.0704007	
       406	 0.0693894	
       407	 0.0691711	
       408	 0.0727111	
       409	 0.0761631	
       410	 0.0698888	
       411	 0.0758484	
       412	 0.0807637	
       413	 0.0794702	
       414	 0.0793317	
       415	 0.0825522	
       416	 0.0854193	
       417	 0.0845087	
       418	 0.0827061	
       419	 0.0845155	
       420	  0.081634	
       421	 0.0893976	
       422	 0.0902754	
       423	 0.0887745	
       424	 0.0893634	
       425	 0.0919196	
       426	 0.0905212	
       427	 0.0888008	
       428	 0.0889278	
       429	 0.0824964	
       430	  0.068799	
       431	 0.0678049	
       432	 0.0975991	
       433	 0.0973021	
       434	 0.0928319	
       435	  0.100674	
       436	  0.110226	
       437	   0.11215	
       438	  0.102176	
       439	  0.100409	
       440	  0.111451	
       441	   0.11391	
       442	  0.120748	
       443	  0.123868	
       444	  0.123077	
       445	  0.125997	
       446	  0.119412	
       447	  0.130449	
       448	  0.134553	
       449	   0.13609	
       450	  0.141479	
       451	  0.146258	
       452	  0.142139	
       453	  0.135374	
       454	  0.141939	
       455	  0.143861	
       456	  0.148416	
       457	  0.150936	
       458	  0.149528	
       459	  0.149187	
       460	  0.150315	
       461	  0.155111	
       462	  0.158162	
       463	  0.159132	
       464	  0.156614	
       465	  0.155398	
       466	  0.157784	
       467	   0.15493	
       468	  0.160214	
       469	  0.162136	
       470	  0.158983	
       471	  0.162322	
       472	  0.169314	
       473	  0.166917	
       474	  0.169397	
       475	   0.17465	
       476	  0.172498	
       477	  0.175023	
       478	  0.179951	
       479	  0.179041	
       480	  0.181727	
       481	  0.182734	
       482	  0.183626	
       483	  0.182487	
       484	  0.180635	
       485	  0.176456	
       486	   0.15359	
       487	  0.165205	
       488	  0.177668	
       489	  0.174686	
       490	  0.188421	
       491	  0.185413	
       492	  0.180671	
       493	  0.188866	
       494	   0.18939	
       495	  0.197597	
       496	  0.193357	
       497	   0.19486	
       498	  0.192008	
       499	  0.192487	
       500	  0.192956	
       501	  0.189595	
       502	  0.191156	
       503	  0.197733	
       504	  0.192353	
       505	  0.202369	
       506	  0.210268	
       507	  0.204688	
       508	  0.201144	
       509	  0.207933	
       510	  0.205944	
       511	  0.209472	
       512	  0.213568	
       513	  0.205013	
       514	  0.201281	
       515	  0.206875	
       516	  0.204886	
       517	  0.179962	
       518	  0.193774	
       519	  0.195163	
       520	  0.209194	
       521	  0.214127	
       522	  0.217949	
       523	  0.211415	
       524	  0.222774	
       525	  0.224183	
       526	  0.216518	
       527	  0.199936	
       528	  0.220139	
       529	  0.231615	
       530	  0.228559	
       531	  0.237811	
       532	  0.233874	
       533	  0.217154	
       534	   0.22645	
       535	  0.233223	
       536	  0.238973	
       537	  0.228696	
       538	  0.235076	
       539	  0.231989	
       540	  0.225568	
       541	  0.221625	
       542	   0.23615	
       543	  0.237126	
       544	  0.243532	
       545	  0.240835	
       546	   0.24052	
       547	  0.242621	
       548	  0.240007	
       549	  0.244882	
       550	  0.244861	
       551	  0.246186	
       552	  0.250162	
       553	  0.246508	
       554	  0.250663	
       555	  0.252828	
       556	  0.250119	
       557	  0.246195	
       558	  0.248847	
       559	  0.241802	
       560	  0.245976	
       561	  0.256177	
       562	  0.250772	
       563	    0.2569	
       564	  0.256122	
       565	  0.255852	
       566	  0.248577	
       567	  0.260188	
       568	  0.261662	
       569	  0.259248	
       570	  0.258404	
       571	  0.253601	
       572	  0.265061	
       573	   0.26876	
       574	  0.268024	
       575	  0.264244	
       576	  0.264068	
       577	  0.268074	
       578	  0.263561	
       579	  0.265781	
       580	  0.268203	
       581	  0.269726	
       582	  0.273106	
       583	  0.275399	
       584	   0.27529	
       585	  0.274058	
       586	  0.270191	
       587	  0.275507	
       588	  0.271422	
       589	    0.2512	
       590	  0.261437	
       591	  0.274226	
       592	  0.274654	
       593	  0.275272	
       594	  0.276496	
       595	  0.277144	
       596	  0.280918	
       597	  0.283158	
