0.28	0.082
0.281	0.15275
0.282	0.26225
0.283	0.319
0.284	0.29275
0.285	0.18925
0.286	0.243
0.287	0.349
0.288	0.3215
0.289	0.397
0.29	0.55275
0.291	0.61
0.292	0.56525
0.293	0.5385
0.294	0.53375
0.295	0.53325
0.296	0.5565
0.297	0.5015
0.298	0.51325
0.299	0.47825
0.3	0.4625
0.301	0.45925
0.302	0.471
0.303	0.5945
0.304	0.6285
0.305	0.63025
0.306	0.579
0.307	0.604
0.308	0.6405
0.309	0.57525
0.31	0.5545
0.311	0.73
0.312	0.708
0.313	0.697
0.314	0.7085
0.315	0.6695
0.316	0.61375
0.317	0.73225
0.318	0.7325
0.319	0.70625
0.32	0.77725
0.321	0.76875
0.322	0.72525
0.323	0.67275
0.324	0.73775
0.325	0.84
0.326	0.9825
0.327	1.00175
0.328	0.95875
0.329	1.0085
0.33	1.09
0.331	1.004
0.332	0.99
0.333	0.96125
0.334	0.9595
0.335	0.996
0.336	0.896
0.337	0.8355
0.338	0.92125
0.339	0.97125
0.34	1.03475
0.341	0.98775
0.342	0.99525
0.343	1.02325
0.344	0.876
0.345	0.90375
0.346	0.953
0.347	0.95725
0.348	0.93
0.349	0.91375
0.35	1.005
0.351	1.0475
0.352	0.976
0.353	0.9915
0.354	1.12
0.355	1.13
0.356	1.02975
0.357	0.87325
0.358	0.78975
0.359	0.86925
0.36	1.06
0.361	0.958
0.362	0.971
0.363	1.0575
0.364	1.06
0.365	1.115
0.366	1.265
0.367	1.2575
0.368	1.175
0.369	1.2025
0.37	1.2575
0.371	1.1875
0.372	1.1475
0.373	1.02725
0.374	0.933
0.375	0.99625
0.376	1.1075
0.377	1.1925
0.378	1.3775
0.379	1.235
0.38	1.1575
0.381	1.2125
0.382	0.96275
0.383	0.7515
0.384	0.83475
0.385	1.044
0.386	1.0105
0.387	1.0325
0.388	1.00925
0.389	1.08925
0.39	1.24
0.391	1.3175
0.392	1.215
0.393	0.77775
0.394	0.79625
0.395	1.22
0.396	1.12075
0.397	0.777
0.398	1.27275
0.399	1.61
0.4	1.6925
0.401	1.75
0.402	1.79375
0.403	1.75125
0.404	1.7525
0.405	1.71875
0.406	1.67125
0.407	1.64375
0.408	1.705
0.409	1.7625
0.41	1.59625
0.411	1.71
0.412	1.7975
0.413	1.74625
0.414	1.72125
0.415	1.76875
0.416	1.8075
0.417	1.76625
0.418	1.7075
0.419	1.72375
0.42	1.645
0.421	1.78
0.422	1.77625
0.423	1.72625
0.424	1.7175
0.425	1.74625
0.426	1.7
0.427	1.64875
0.428	1.6325
0.429	1.4975
0.43	1.235
0.431	1.20375
0.432	1.71375
0.433	1.69
0.434	1.595
0.435	1.71125
0.436	1.85375
0.437	1.86625
0.438	1.6825
0.439	1.63625
0.44	1.7975
0.441	1.81875
0.442	1.90875
0.443	1.93875
0.444	1.9075
0.445	1.93375
0.446	1.815
0.447	1.96375
0.448	2.00625
0.449	2.01
0.45	2.07
0.451	2.12
0.452	2.04125
0.453	1.92625
0.454	2.00125
0.455	2.01
0.456	2.055
0.457	2.07125
0.458	2.03375
0.459	2.01125
0.46	2.00875
0.461	2.055
0.462	2.0775
0.463	2.0725
0.464	2.0225
0.465	1.99
0.466	2.00375
0.467	1.95125
0.468	2.00125
0.469	2.00875
0.47	1.95375
0.471	1.97875
0.472	2.0475
0.473	2.0025
0.474	2.01625
0.475	2.0625
0.476	2.02125
0.477	2.035
0.478	2.07625
0.479	2.05
0.48	2.065
0.481	2.06125
0.482	2.05625
0.483	2.02875
0.484	1.99375
0.485	1.93375
0.486	1.67125
0.487	1.785
0.488	1.90625
0.489	1.86125
0.49	1.99375
0.491	1.94875
0.492	1.88625
0.493	1.95875
0.494	1.95125
0.495	2.0225
0.496	1.96625
0.497	1.96875
0.498	1.9275
0.499	1.92
0.5	1.9125
0.501	1.8675
0.502	1.87125
0.503	1.92375
0.504	1.86
0.505	1.945
0.506	2.00875
0.507	1.94375
0.508	1.89875
0.509	1.95125
0.51	1.92125
0.511	1.9425
0.512	1.96875
0.513	1.87875
0.514	1.83375
0.515	1.87375
0.516	1.845
0.517	1.61125
0.518	1.725
0.519	1.7275
0.52	1.84125
0.521	1.875
0.522	1.89875
0.523	1.8325
0.524	1.92125
0.525	1.92375
0.526	1.84875
0.527	1.69875
0.528	1.86125
0.529	1.94875
0.53	1.91375
0.531	1.98125
0.532	1.93875
0.533	1.79125
0.534	1.85875
0.535	1.905
0.536	1.9425
0.537	1.85
0.538	1.8925
0.539	1.85875
0.54	1.79875
0.541	1.75875
0.542	1.865
0.543	1.86375
0.544	1.905
0.545	1.875
0.546	1.86375
0.547	1.87125
0.548	1.8425
0.549	1.87125
0.55	1.8625
0.551	1.865
0.552	1.8875
0.553	1.8525
0.554	1.87625
0.555	1.885
0.556	1.8575
0.557	1.82125
0.558	1.83375
0.559	1.775
0.56	1.79875
0.561	1.86625
0.562	1.82
0.563	1.8575
0.564	1.845
0.565	1.83625
0.566	1.7775
0.567	1.85375
0.568	1.8575
0.569	1.83375
0.57	1.82125
0.571	1.7825
0.572	1.8575
0.573	1.8775
0.574	1.86625
0.575	1.83375
0.576	1.82625
0.577	1.8475
0.578	1.81
0.579	1.81875
0.58	1.82875
0.581	1.8325
0.582	1.84875
0.583	1.8575
0.584	1.85
0.585	1.835
0.586	1.8025
0.587	1.83125
0.588	1.7975
0.589	1.6575
0.59	1.71875
0.591	1.79625
0.592	1.7925
0.593	1.79
0.594	1.78875
0.595	1.78375
0.596	1.79875
0.597	1.80375
0.598	1.77375
0.599	1.7625
0.6	1.765
0.601	1.74125
0.602	1.72625
0.603	1.75
0.604	1.775
0.605	1.77
0.606	1.76125
0.607	1.75875
0.608	1.74875
0.609	1.73125
0.61	1.72
0.611	1.715
0.612	1.7325
0.613	1.7075
0.614	1.6725
0.615	1.6975
0.616	1.66375
