280	2.8175E-27
281	6.8048E-25
282	3.1491E-22
283	7.5151E-21
284	5.5367E-19
285	9.9982E-18
286	2.611E-16
287	8.0595E-15
288	3.1174E-13
289	3.8858E-12
290	5.7162E-11
291	4.3288E-10
292	4.5314E-9
293	1.7508E-8
294	1.05E-7
295	3.58E-7
296	1.637E-6
297	3.687E-6
298	1.2361E-5
299	2.2578E-5
300	5.0693E-5
301	1.0212E-4
302	1.6186E-4
303	4.1474E-4
304	5.6628E-4
305	9.9247E-4
306	0.0011
307	0.0017
308	0.0023
309	0.0025
310	0.0031
311	0.005
312	0.0057
313	0.0065
314	0.0073
315	0.0082
316	0.0075
317	0.0103
318	0.0106
319	0.0122
320	0.0125
321	0.0149
322	0.0136
323	0.0129
324	0.0165
325	0.0172
326	0.0232
327	0.0243
328	0.022
329	0.0259
330	0.0291
331	0.0254
332	0.0272
333	0.027
334	0.0265
335	0.0294
336	0.0265
337	0.0242
338	0.0281
339	0.0301
340	0.033
341	0.031
342	0.0323
343	0.0343
344	0.0282
345	0.0309
346	0.0324
347	0.0337
348	0.0326
349	0.0321
350	0.0366
351	0.0384
352	0.0363
353	0.0366
354	0.0428
355	0.0435
356	0.0396
357	0.0328
358	0.031
359	0.0341
360	0.0436
361	0.0381
362	0.0393
363	0.0444
364	0.045
365	0.0464
366	0.055
367	0.0543
368	0.0503
369	0.0525
370	0.0574
371	0.0529
372	0.0517
373	0.0476
374	0.0429
375	0.0456
376	0.0525
377	0.0556
378	0.067
379	0.0584
380	0.0553
381	0.0605
382	0.0466
383	0.0363
384	0.0408
385	0.054
386	0.05
387	0.0526
388	0.0515
389	0.0557
390	0.0649
391	0.0696
392	0.0652
393	0.0394
394	0.0409
395	0.0668
396	0.0627
397	0.0354
398	0.071
399	0.0893
400	0.0933
401	0.0974
402	0.1015
403	0.098
404	0.0998
405	0.0976
406	0.0954
407	0.0939
408	0.0983
409	0.1052
410	0.0899
411	0.1008
412	0.1074
413	0.1033
414	0.1024
415	0.1062
416	0.1096
417	0.1071
418	0.1026
419	0.107
420	0.0983
421	0.1118
422	0.1105
423	0.1072
424	0.1069
425	0.1103
426	0.1074
427	0.1039
428	0.1051
429	0.0975
430	0.0779
431	0.0709
432	0.1181
433	0.11
434	0.1018
435	0.1119
436	0.1229
437	0.1256
438	0.1104
439	0.1064
440	0.1221
441	0.1206
442	0.1293
443	0.1313
444	0.1282
445	0.1332
446	0.1196
447	0.1362
448	0.138
449	0.1379
450	0.1431
451	0.1486
452	0.1424
453	0.1317
454	0.1414
455	0.1406
456	0.1454
457	0.1468
458	0.1438
459	0.1429
460	0.1421
461	0.1473
462	0.1488
463	0.1494
464	0.145
465	0.1434
466	0.1465
467	0.1402
468	0.1464
469	0.1472
470	0.1416
471	0.1441
472	0.1518
473	0.146
474	0.1478
475	0.1528
476	0.1477
477	0.1488
478	0.1537
479	0.1509
480	0.1536
481	0.1537
482	0.1544
483	0.1527
484	0.1499
485	0.1495
486	0.1213
487	0.1359
488	0.1472
489	0.1388
490	0.1552
491	0.1493
492	0.1424
493	0.1524
494	0.1489
495	0.1582
496	0.1505
497	0.1532
498	0.1491
499	0.1492
500	0.1488
501	0.1443
502	0.1443
503	0.151
504	0.1409
505	0.1511
506	0.1572
507	0.1505
508	0.1468
509	0.1539
510	0.1499
511	0.1528
512	0.1569
513	0.1475
514	0.1445
515	0.1487
516	0.1501
517	0.1224
518	0.14
519	0.1358
520	0.1483
521	0.1494
522	0.1529
523	0.1442
524	0.1551
525	0.154
526	0.1497
527	0.131
528	0.1501
529	0.1571
530	0.1511
531	0.1594
532	0.1566
533	0.1399
534	0.1499
535	0.1522
536	0.1588
537	0.147
