280	0,082
281	0,15275
282	0,26225
283	0,319
284	0,29275
285	0,18925
286	0,243
287	0,349
288	0,3215
289	0,397
290	0,55275
291	0,61
292	0,56525
293	0,5385
294	0,53375
295	0,53325
296	0,5565
297	0,5015
298	0,51325
299	0,47825
300	0,4625
301	0,45925
302	0,471
303	0,5945
304	0,6285
305	0,63025
306	0,579
307	0,604
308	0,6405
309	0,57525
310	0,5545
311	0,73
312	0,708
313	0,697
314	0,7085
315	0,6695
316	0,61375
317	0,73225
318	0,7325
319	0,70625
320	0,77725
321	0,76875
322	0,72525
323	0,67275
324	0,73775
325	0,84
326	0,9825
327	1,00175
328	0,95875
329	1,0085
330	1,09
331	1,004
332	0,99
333	0,96125
334	0,9595
335	0,996
336	0,896
337	0,8355
338	0,92125
339	0,97125
340	1,03475
341	0,98775
342	0,99525
343	1,02325
344	0,876
345	0,90375
346	0,953
347	0,95725
348	0,93
349	0,91375
350	1,005
351	1,0475
352	0,976
353	0,9915
354	1,12
355	1,13
356	1,02975
357	0,87325
358	0,78975
359	0,86925
360	1,06
361	0,958
362	0,971
363	1,0575
364	1,06
365	1,115
366	1,265
367	1,2575
368	1,175
369	1,2025
370	1,2575
371	1,1875
372	1,1475
373	1,02725
374	0,933
375	0,99625
376	1,1075
377	1,1925
378	1,3775
379	1,235
380	1,1575
381	1,2125
382	0,96275
383	0,7515
384	0,83475
385	1,044
386	1,0105
387	1,0325
388	1,00925
389	1,08925
390	1,24
391	1,3175
392	1,215
393	0,77775
394	0,79625
395	1,22
396	1,12075
397	0,777
398	1,27275
399	1,61
400	1,6925
401	1,75
402	1,79375
403	1,75125
404	1,7525
405	1,71875
406	1,67125
407	1,64375
408	1,705
409	1,7625
410	1,59625
411	1,71
412	1,7975
413	1,74625
414	1,72125
415	1,76875
416	1,8075
417	1,76625
418	1,7075
419	1,72375
420	1,645
421	1,78
422	1,77625
423	1,72625
424	1,7175
425	1,74625
426	1,7
427	1,64875
428	1,6325
429	1,4975
430	1,235
431	1,20375
432	1,71375
433	1,69
434	1,595
435	1,71125
436	1,85375
437	1,86625
438	1,6825
439	1,63625
440	1,7975
441	1,81875
442	1,90875
443	1,93875
444	1,9075
445	1,93375
446	1,815
447	1,96375
448	2,00625
449	2,01
450	2,07
451	2,12
