       280	3.47913e-13	
       281	7.37331e-13	
       282	1.43663e-12	
       283	1.97842e-12	
       284	2.05068e-12	
       285	1.49385e-12	
       286	2.15659e-12	
       287	3.47474e-12	
       288	3.58327e-12	
       289	4.94286e-12	
       290	7.6721e-12	
       291	9.4198e-12	
       292	9.69231e-12	
       293	1.02333e-11	
       294	1.12201e-11	
       295	1.23773e-11	
       296	1.42369e-11	
       297	1.41163e-11	
       298	1.58683e-11	
       299	1.62138e-11	
       300	1.71655e-11	
       301	1.11334e-10	
       302	7.44656e-10	
       303	6.12035e-09	
       304	4.20695e-08	
       305	2.7389e-07	
       306	5.61898e-07	
       307	1.30714e-06	
       308	3.08682e-06	
       309	6.16554e-06	
       310	1.31998e-05	
       311	2.97849e-05	
       312	 4.945e-05	
       313	8.32317e-05	
       314	0.000144475	
       315	0.000232854	
       316	0.000276219	
       317	0.000425948	
       318	0.000550117	
       319	0.000684041	
       320	0.000969831	
       321	 0.0011805	
       322	0.00136921	
       323	0.00155991	
       324	0.00209889	
       325	0.00292937	
       326	0.00391714	
       327	0.00456177	
       328	0.00498221	
       329	0.00597513	
       330	0.00735653	
       331	 0.0073625	
       332	0.00788146	
       333	0.00830098	
       334	0.00898065	
       335	 0.0100959	
       336	0.00966088	
       337	0.00957513	
       338	 0.0112135	
       339	 0.0125469	
       340	 0.0141767	
       341	 0.0142731	
       342	 0.0151578	
       343	 0.0164143	
       344	 0.0147907	
       345	 0.0160507	
       346	 0.0177368	
       347	 0.0186582	
       348	 0.0189723	
       349	 0.0194981	
       350	  0.022418	
       351	 0.0243404	
       352	 0.0236111	
       353	 0.0249578	
       354	 0.0293181	
       355	 0.0307442	
       356	 0.0291039	
       357	 0.0256249	
       358	 0.0240488	
       359	 0.0274541	
       360	 0.0347065	
       361	 0.0324621	
       362	 0.0340351	
       363	 0.0383247	
       364	 0.0397002	
       365	 0.0431371	
       366	 0.0505314	
       367	 0.0518419	
       368	 0.0499717	
       369	  0.052735	
       370	 0.0568418	
       371	 0.0553044	
       372	 0.0550388	
       373	 0.0507235	
       374	  0.047409	
       375	 0.0520747	
       376	 0.0595273	
       377	 0.0658845	
       378	 0.0782005	
       379	 0.0720148	
       380	  0.069304	
       381	 0.0745161	
       382	 0.0607105	
       383	 0.0486088	
       384	 0.0553648	
       385	 0.0709785	
       386	    0.0704	
       387	 0.0736884	
       388	 0.0737642	
       389	  0.081504	
       390	 0.0949614	
       391	  0.103234	
       392	  0.097379	
       393	 0.0637416	
       394	  0.066712	
       395	  0.104464	
       396	 0.0980495	
       397	  0.069434	
       398	  0.116143	
       399	   0.14999	
       400	  0.160931	
       401	  0.169791	
       402	   0.17754	
       403	   0.17678	
       404	   0.18038	
       405	  0.180337	
       406	  0.178712	
       407	  0.179097	
       408	  0.189242	
       409	  0.199236	
       410	  0.183734	
       411	  0.200373	
       412	  0.214375	
